|       name |               hmsdms |                 ra |                  dec | label |
| G0325+5324 | 03h25m25s +53d24m05s | 51.354166666666664 |    53.40138888888889 |     g |
| G0343+5324 | 03h43m39s +53d24m05s | 55.912499999999994 |    53.40138888888889 |     g |
| G0401+5324 | 04h01m53s +53d24m05s |  60.47083333333332 |    53.40138888888889 |     g |
| G0420+5324 | 04h20m06s +53d24m05s |  65.02499999999999 |    53.40138888888889 |     g |
| G0438+5324 | 04h38m20s +53d24m05s |  69.58333333333331 |    53.40138888888889 |     g |
| T0456+5324 | 04h56m34s +53d24m05s |  74.14166666666665 |    53.40138888888889 |     t |
| T0514+5324 | 05h14m47s +53d24m05s |  78.69583333333333 |    53.40138888888889 |     t |
| T0533+5324 | 05h33m01s +53d24m05s |  83.25416666666665 |    53.40138888888889 |     t |
| T0551+5324 | 05h51m15s +53d24m05s |  87.81249999999999 |    53.40138888888889 |     t |
| T0609+5324 | 06h09m28s +53d24m05s |  92.36666666666666 |    53.40138888888889 |     t |
| T0627+5324 | 06h27m42s +53d24m05s |             96.925 |    53.40138888888889 |     t |
| T0645+5324 | 06h45m56s +53d24m05s | 101.48333333333332 |    53.40138888888889 |     t |
| T0704+5324 | 07h04m09s +53d24m05s |           106.0375 |    53.40138888888889 |     t |
| T0722+5324 | 07h22m23s +53d24m05s | 110.59583333333332 |    53.40138888888889 |     t |
| T0740+5324 | 07h40m37s +53d24m05s | 115.15416666666665 |    53.40138888888889 |     t |
| T0758+5324 | 07h58m50s +53d24m05s | 119.70833333333333 |    53.40138888888889 |     t |
| T0817+5324 | 08h17m04s +53d24m05s | 124.26666666666665 |    53.40138888888889 |     t |
| T0835+5324 | 08h35m18s +53d24m05s | 128.82500000000002 |    53.40138888888889 |     t |
| T0853+5324 | 08h53m31s +53d24m05s | 133.37916666666666 |    53.40138888888889 |     t |
| T0911+5324 | 09h11m45s +53d24m05s | 137.93749999999997 |    53.40138888888889 |     t |
| T0929+5324 | 09h29m59s +53d24m05s |  142.4958333333333 |    53.40138888888889 |     t |
| T0948+5324 | 09h48m12s +53d24m05s |             147.05 |    53.40138888888889 |     t |
| T1006+5324 | 10h06m26s +53d24m05s |  151.6083333333333 |    53.40138888888889 |     t |
| T1024+5324 | 10h24m40s +53d24m05s | 156.16666666666666 |    53.40138888888889 |     t |
| S1042+5324 | 10h42m53s +53d24m05s |  160.7208333333333 |    53.40138888888889 |     s |
| S1101+5324 | 11h01m07s +53d24m05s | 165.27916666666664 |    53.40138888888889 |     s |
| S1119+5324 | 11h19m21s +53d24m05s | 169.83749999999998 |    53.40138888888889 |     s |
| S1137+5324 | 11h37m34s +53d24m05s | 174.39166666666665 |    53.40138888888889 |     s |
| S1155+5324 | 11h55m48s +53d24m05s |             178.95 |    53.40138888888889 |     s |
| S1214+5324 | 12h14m02s +53d24m05s |  183.5083333333333 |    53.40138888888889 |     s |
| S1232+5324 | 12h32m15s +53d24m05s | 188.06249999999997 |    53.40138888888889 |     s |
| S1250+5324 | 12h50m29s +53d24m05s | 192.62083333333334 |    53.40138888888889 |     s |
| S1308+5324 | 13h08m43s +53d24m05s | 197.17916666666662 |    53.40138888888889 |     s |
| S1326+5324 | 13h26m56s +53d24m05s | 201.73333333333332 |    53.40138888888889 |     s |
| S1345+5324 | 13h45m10s +53d24m05s | 206.29166666666666 |    53.40138888888889 |     s |
| M1403+5324 | 14h03m24s +53d24m05s | 210.84999999999997 |    53.40138888888889 |     m |
| S1421+5324 | 14h21m37s +53d24m05s | 215.40416666666664 |    53.40138888888889 |     s |
| S1439+5324 | 14h39m51s +53d24m05s | 219.96249999999998 |    53.40138888888889 |     s |
| S1458+5324 | 14h58m05s +53d24m05s |  224.5208333333333 |    53.40138888888889 |     s |
| S1516+5324 | 15h16m18s +53d24m05s |            229.075 |    53.40138888888889 |     s |
| S1534+5324 | 15h34m32s +53d24m05s |  233.6333333333333 |    53.40138888888889 |     s |
| S1552+5324 | 15h52m46s +53d24m05s | 238.19166666666666 |    53.40138888888889 |     s |
| S1611+5324 | 16h11m00s +53d24m05s | 242.74999999999997 |    53.40138888888889 |     s |
| S1629+5324 | 16h29m13s +53d24m05s | 247.30416666666667 |    53.40138888888889 |     s |
| T1647+5324 | 16h47m27s +53d24m05s |           251.8625 |    53.40138888888889 |     t |
| T1705+5324 | 17h05m41s +53d24m05s |  256.4208333333333 |    53.40138888888889 |     t |
| T1723+5324 | 17h23m54s +53d24m05s | 260.97499999999997 |    53.40138888888889 |     t |
| T1742+5324 | 17h42m08s +53d24m05s |  265.5333333333333 |    53.40138888888889 |     t |
| T1800+5324 | 18h00m22s +53d24m05s | 270.09166666666664 |    53.40138888888889 |     t |
| T1818+5324 | 18h18m35s +53d24m05s |  274.6458333333333 |    53.40138888888889 |     t |
| T1836+5324 | 18h36m49s +53d24m05s | 279.20416666666665 |    53.40138888888889 |     t |
| T1855+5324 | 18h55m03s +53d24m05s |           283.7625 |    53.40138888888889 |     t |
| T1913+5324 | 19h13m16s +53d24m05s |  288.3166666666666 |    53.40138888888889 |     t |
| T1931+5324 | 19h31m30s +53d24m05s | 292.87499999999994 |    53.40138888888889 |     t |
| T1949+5324 | 19h49m44s +53d24m05s |  297.4333333333333 |    53.40138888888889 |     t |
| T2007+5324 | 20h07m57s +53d24m05s | 301.98749999999995 |    53.40138888888889 |     t |
| T2026+5324 | 20h26m11s +53d24m05s |  306.5458333333333 |    53.40138888888889 |     t |
| T2044+5324 | 20h44m25s +53d24m05s | 311.10416666666663 |    53.40138888888889 |     t |
| G2102+5324 | 21h02m38s +53d24m05s |  315.6583333333333 |    53.40138888888889 |     g |
| G2120+5324 | 21h20m52s +53d24m05s |  320.2166666666666 |    53.40138888888889 |     g |
| G2139+5324 | 21h39m06s +53d24m05s |  324.7749999999999 |    53.40138888888889 |     g |
| G2157+5324 | 21h57m19s +53d24m05s |  329.3291666666666 |    53.40138888888889 |     g |
| G2215+5324 | 22h15m33s +53d24m05s | 333.88749999999993 |    53.40138888888889 |     g |
| G2233+5324 | 22h33m47s +53d24m05s |  338.4458333333333 |    53.40138888888889 |     g |
| T2252+5324 | 22h52m00s +53d24m05s | 342.99999999999994 |    53.40138888888889 |     t |
| S2310+5324 | 23h10m14s +53d24m05s |  347.5583333333333 |    53.40138888888889 |     s |
| S2328+5324 | 23h28m28s +53d24m05s |  352.1166666666666 |    53.40138888888889 |     s |
| S2346+5324 | 23h46m41s +53d24m05s |  356.6708333333333 |    53.40138888888889 |     s |
| S0011+5550 | 00h11m00s +55d50m00s | 2.7499999999999996 |   55.833333333333336 |     s |
| S0030+5550 | 00h30m12s +55d50m00s |  7.549999999999999 |   55.833333333333336 |     s |
| S0049+5550 | 00h49m24s +55d50m00s |              12.35 |   55.833333333333336 |     s |
| S0108+5550 | 01h08m36s +55d50m00s |              17.15 |   55.833333333333336 |     s |
| S0127+5550 | 01h27m48s +55d50m00s |              21.95 |   55.833333333333336 |     s |
| S0147+5550 | 01h47m00s +55d50m00s | 26.749999999999996 |   55.833333333333336 |     s |
| T0206+5550 | 02h06m12s +55d50m00s | 31.549999999999997 |   55.833333333333336 |     t |
| G0225+5550 | 02h25m24s +55d50m00s | 36.349999999999994 |   55.833333333333336 |     g |
| G0244+5550 | 02h44m36s +55d50m00s |  41.14999999999999 |   55.833333333333336 |     g |
| G0303+5550 | 03h03m48s +55d50m00s |  45.94999999999999 |   55.833333333333336 |     g |
| G0323+5550 | 03h23m00s +55d50m00s |  50.74999999999999 |   55.833333333333336 |     g |
| G0342+5550 | 03h42m12s +55d50m00s |              55.55 |   55.833333333333336 |     g |
| G0401+5550 | 04h01m24s +55d50m00s | 60.349999999999994 |   55.833333333333336 |     g |
| G0420+5550 | 04h20m36s +55d50m00s |  65.14999999999999 |   55.833333333333336 |     g |
| T0439+5550 | 04h39m47s +55d50m00s |  69.94583333333334 |   55.833333333333336 |     t |
| T0459+5550 | 04h59m00s +55d50m00s |  74.74999999999999 |   55.833333333333336 |     t |
| T0518+5550 | 05h18m11s +55d50m00s |  79.54583333333332 |   55.833333333333336 |     t |
| T0537+5550 | 05h37m23s +55d50m00s |  84.34583333333333 |   55.833333333333336 |     t |
| T0556+5550 | 05h56m35s +55d50m00s |  89.14583333333333 |   55.833333333333336 |     t |
| T0615+5550 | 06h15m47s +55d50m00s |  93.94583333333333 |   55.833333333333336 |     t |
| T0634+5550 | 06h34m59s +55d50m00s |  98.74583333333332 |   55.833333333333336 |     t |
| T0654+5550 | 06h54m11s +55d50m00s | 103.54583333333332 |   55.833333333333336 |     t |
| T0713+5550 | 07h13m23s +55d50m00s | 108.34583333333332 |   55.833333333333336 |     t |
| T0732+5550 | 07h32m35s +55d50m00s | 113.14583333333331 |   55.833333333333336 |     t |
| T0751+5550 | 07h51m47s +55d50m00s | 117.94583333333331 |   55.833333333333336 |     t |
| T0810+5550 | 08h10m59s +55d50m00s | 122.74583333333331 |   55.833333333333336 |     t |
| T0830+5550 | 08h30m11s +55d50m00s |  127.5458333333333 |   55.833333333333336 |     t |
| T0849+5550 | 08h49m23s +55d50m00s |  132.3458333333333 |   55.833333333333336 |     t |
| T0908+5550 | 09h08m35s +55d50m00s | 137.14583333333331 |   55.833333333333336 |     t |
| T0927+5550 | 09h27m47s +55d50m00s |  141.9458333333333 |   55.833333333333336 |     t |
| T0946+5550 | 09h46m59s +55d50m00s | 146.74583333333334 |   55.833333333333336 |     t |
| T1006+5550 | 10h06m12s +55d50m00s | 151.54999999999998 |   55.833333333333336 |     t |
| S1025+5550 | 10h25m24s +55d50m00s | 156.34999999999997 |   55.833333333333336 |     s |
| S1044+5550 | 10h44m36s +55d50m00s | 161.14999999999998 |   55.833333333333336 |     s |
| S1103+5550 | 11h03m48s +55d50m00s |             165.95 |   55.833333333333336 |     s |
| S1123+5550 | 11h23m00s +55d50m00s | 170.74999999999997 |   55.833333333333336 |     s |
| S1142+5550 | 11h42m12s +55d50m00s | 175.54999999999998 |   55.833333333333336 |     s |
| S1201+5550 | 12h01m24s +55d50m00s | 180.34999999999997 |   55.833333333333336 |     s |
| S1220+5550 | 12h20m36s +55d50m00s | 185.14999999999998 |   55.833333333333336 |     s |
| S1239+5550 | 12h39m48s +55d50m00s |             189.95 |   55.833333333333336 |     s |
| S1259+5550 | 12h59m00s +55d50m00s | 194.74999999999997 |   55.833333333333336 |     s |
| S1318+5550 | 13h18m12s +55d50m00s | 199.54999999999998 |   55.833333333333336 |     s |
| S1337+5550 | 13h37m24s +55d50m00s | 204.34999999999997 |   55.833333333333336 |     s |
| S1356+5550 | 13h56m36s +55d50m00s | 209.14999999999998 |   55.833333333333336 |     s |
| S1415+5550 | 14h15m48s +55d50m00s |             213.95 |   55.833333333333336 |     s |
| S1435+5550 | 14h35m00s +55d50m00s | 218.74999999999997 |   55.833333333333336 |     s |
| S1454+5550 | 14h54m12s +55d50m00s | 223.54999999999998 |   55.833333333333336 |     s |
| S1513+5550 | 15h13m24s +55d50m00s | 228.34999999999997 |   55.833333333333336 |     s |
| S1532+5550 | 15h32m36s +55d50m00s | 233.14999999999998 |   55.833333333333336 |     s |
| S1551+5550 | 15h51m48s +55d50m00s | 237.94999999999996 |   55.833333333333336 |     s |
| S1611+5550 | 16h11m00s +55d50m00s | 242.74999999999997 |   55.833333333333336 |     s |
| S1630+5550 | 16h30m12s +55d50m00s | 247.54999999999998 |   55.833333333333336 |     s |
| T1649+5550 | 16h49m24s +55d50m00s |             252.35 |   55.833333333333336 |     t |
| T1708+5550 | 17h08m36s +55d50m00s |             257.15 |   55.833333333333336 |     t |
| T1727+5550 | 17h27m48s +55d50m00s | 261.94999999999993 |   55.833333333333336 |     t |
| T1747+5550 | 17h47m00s +55d50m00s |             266.75 |   55.833333333333336 |     t |
| T1806+5550 | 18h06m12s +55d50m00s |             271.55 |   55.833333333333336 |     t |
| T1825+5550 | 18h25m24s +55d50m00s |             276.35 |   55.833333333333336 |     t |
| T1844+5550 | 18h44m36s +55d50m00s |             281.15 |   55.833333333333336 |     t |
| T1903+5550 | 19h03m48s +55d50m00s | 285.94999999999993 |   55.833333333333336 |     t |
| T1923+5550 | 19h23m00s +55d50m00s | 290.74999999999994 |   55.833333333333336 |     t |
| T1942+5550 | 19h42m12s +55d50m00s | 295.54999999999995 |   55.833333333333336 |     t |
| T2001+5550 | 20h01m24s +55d50m00s | 300.34999999999997 |   55.833333333333336 |     t |
| T2020+5550 | 20h20m36s +55d50m00s |             305.15 |   55.833333333333336 |     t |
| T2039+5550 | 20h39m48s +55d50m00s | 309.94999999999993 |   55.833333333333336 |     t |
| T2059+5550 | 20h59m00s +55d50m00s |             314.75 |   55.833333333333336 |     t |
| G2118+5550 | 21h18m12s +55d50m00s | 319.54999999999995 |   55.833333333333336 |     g |
| G2137+5550 | 21h37m24s +55d50m00s | 324.34999999999997 |   55.833333333333336 |     g |
| G2156+5550 | 21h56m36s +55d50m00s |             329.15 |   55.833333333333336 |     g |
| G2215+5550 | 22h15m48s +55d50m00s | 333.94999999999993 |   55.833333333333336 |     g |
| G2235+5550 | 22h35m00s +55d50m00s | 338.74999999999994 |   55.833333333333336 |     g |
| G2254+5550 | 22h54m12s +55d50m00s | 343.54999999999995 |   55.833333333333336 |     g |
| G2313+5550 | 23h13m24s +55d50m00s | 348.34999999999997 |   55.833333333333336 |     g |
| T2332+5550 | 23h32m36s +55d50m00s | 353.15000000000003 |   55.833333333333336 |     t |
| S2351+5550 | 23h51m48s +55d50m00s | 357.94999999999993 |   55.833333333333336 |     s |
| G0004+5815 | 00h04m08s +58d15m56s | 1.0333333333333332 |    58.26555555555556 |     g |
| G0024+5815 | 00h24m42s +58d15m56s |              6.175 |    58.26555555555556 |     g |
| G0045+5815 | 00h45m17s +58d15m56s | 11.320833333333331 |    58.26555555555556 |     g |
| G0105+5815 | 01h05m51s +58d15m56s |            16.4625 |    58.26555555555556 |     g |
| G0126+5815 | 01h26m25s +58d15m56s | 21.604166666666664 |    58.26555555555556 |     g |
| G0146+5815 | 01h46m59s +58d15m56s | 26.745833333333326 |    58.26555555555556 |     g |
| G0207+5815 | 02h07m34s +58d15m56s | 31.891666666666666 |    58.26555555555556 |     g |
| G0228+5815 | 02h28m08s +58d15m56s |  37.03333333333333 |    58.26555555555556 |     g |
| G0248+5815 | 02h48m42s +58d15m56s |  42.17499999999999 |    58.26555555555556 |     g |
| G0309+5815 | 03h09m17s +58d15m56s | 47.320833333333326 |    58.26555555555556 |     g |
| G0329+5815 | 03h29m51s +58d15m56s |  52.46249999999999 |    58.26555555555556 |     g |
| G0350+5815 | 03h50m25s +58d15m56s | 57.604166666666664 |    58.26555555555556 |     g |
| G0410+5815 | 04h10m59s +58d15m56s |  62.74583333333333 |    58.26555555555556 |     g |
| T0431+5815 | 04h31m34s +58d15m56s |  67.89166666666665 |    58.26555555555556 |     t |
| T0452+5815 | 04h52m08s +58d15m56s |  73.03333333333333 |    58.26555555555556 |     t |
| T0512+5815 | 05h12m42s +58d15m56s |             78.175 |    58.26555555555556 |     t |
| T0533+5815 | 05h33m17s +58d15m56s |  83.32083333333331 |    58.26555555555556 |     t |
| T0553+5815 | 05h53m51s +58d15m56s |  88.46249999999999 |    58.26555555555556 |     t |
| T0614+5815 | 06h14m25s +58d15m56s |  93.60416666666666 |    58.26555555555556 |     t |
| T0634+5815 | 06h34m59s +58d15m56s |  98.74583333333332 |    58.26555555555556 |     t |
| T0655+5815 | 06h55m34s +58d15m56s | 103.89166666666665 |    58.26555555555556 |     t |
| T0716+5815 | 07h16m08s +58d15m56s | 109.03333333333333 |    58.26555555555556 |     t |
| T0736+5815 | 07h36m42s +58d15m56s | 114.17499999999998 |    58.26555555555556 |     t |
| T0757+5815 | 07h57m17s +58d15m56s | 119.32083333333333 |    58.26555555555556 |     t |
| T0817+5815 | 08h17m51s +58d15m56s | 124.46249999999998 |    58.26555555555556 |     t |
| T0838+5815 | 08h38m25s +58d15m56s | 129.60416666666666 |    58.26555555555556 |     t |
| T0858+5815 | 08h58m59s +58d15m56s |  134.7458333333333 |    58.26555555555556 |     t |
| T0919+5815 | 09h19m34s +58d15m56s | 139.89166666666665 |    58.26555555555556 |     t |
| T0940+5815 | 09h40m08s +58d15m56s |  145.0333333333333 |    58.26555555555556 |     t |
| T1000+5815 | 10h00m42s +58d15m56s | 150.17499999999998 |    58.26555555555556 |     t |
| S1021+5815 | 10h21m17s +58d15m56s |  155.3208333333333 |    58.26555555555556 |     s |
| S1041+5815 | 10h41m51s +58d15m56s | 160.46249999999998 |    58.26555555555556 |     s |
| S1102+5815 | 11h02m25s +58d15m56s | 165.60416666666666 |    58.26555555555556 |     s |
| S1122+5815 | 11h22m59s +58d15m56s |  170.7458333333333 |    58.26555555555556 |     s |
| S1143+5815 | 11h43m34s +58d15m56s | 175.89166666666665 |    58.26555555555556 |     s |
| S1204+5815 | 12h04m08s +58d15m56s |  181.0333333333333 |    58.26555555555556 |     s |
| S1224+5815 | 12h24m42s +58d15m56s | 186.17499999999998 |    58.26555555555556 |     s |
| S1245+5815 | 12h45m17s +58d15m56s |  191.3208333333333 |    58.26555555555556 |     s |
| S1305+5815 | 13h05m51s +58d15m56s | 196.46249999999998 |    58.26555555555556 |     s |
| S1326+5815 | 13h26m25s +58d15m56s | 201.60416666666666 |    58.26555555555556 |     s |
| S1346+5815 | 13h46m59s +58d15m56s |  206.7458333333333 |    58.26555555555556 |     s |
| S1407+5815 | 14h07m34s +58d15m56s | 211.89166666666665 |    58.26555555555556 |     s |
| S1428+5815 | 14h28m08s +58d15m56s |  217.0333333333333 |    58.26555555555556 |     s |
| S1448+5815 | 14h48m42s +58d15m56s | 222.17499999999998 |    58.26555555555556 |     s |
| S1509+5815 | 15h09m17s +58d15m56s |  227.3208333333333 |    58.26555555555556 |     s |
| T1529+5815 | 15h29m51s +58d15m56s | 232.46249999999995 |    58.26555555555556 |     t |
| T1550+5815 | 15h50m25s +58d15m56s | 237.60416666666666 |    58.26555555555556 |     t |
| T1610+5815 | 16h10m59s +58d15m56s | 242.74583333333334 |    58.26555555555556 |     t |
| T1631+5815 | 16h31m34s +58d15m56s | 247.89166666666662 |    58.26555555555556 |     t |
| T1652+5815 | 16h52m08s +58d15m56s |  253.0333333333333 |    58.26555555555556 |     t |
| T1712+5815 | 17h12m42s +58d15m56s | 258.17499999999995 |    58.26555555555556 |     t |
| T1733+5815 | 17h33m17s +58d15m56s |  263.3208333333333 |    58.26555555555556 |     t |
| T1753+5815 | 17h53m51s +58d15m56s |           268.4625 |    58.26555555555556 |     t |
| T1814+5815 | 18h14m25s +58d15m56s | 273.60416666666663 |    58.26555555555556 |     t |
| T1834+5815 | 18h34m59s +58d15m56s | 278.74583333333334 |    58.26555555555556 |     t |
| T1855+5815 | 18h55m34s +58d15m56s | 283.89166666666665 |    58.26555555555556 |     t |
| T1916+5815 | 19h16m08s +58d15m56s |  289.0333333333333 |    58.26555555555556 |     t |
| T1936+5815 | 19h36m42s +58d15m56s |            294.175 |    58.26555555555556 |     t |
| T1957+5815 | 19h57m17s +58d15m56s |  299.3208333333333 |    58.26555555555556 |     t |
| T2017+5815 | 20h17m51s +58d15m56s | 304.46250000000003 |    58.26555555555556 |     t |
| T2038+5815 | 20h38m25s +58d15m56s |  309.6041666666666 |    58.26555555555556 |     t |
| T2059+5815 | 20h59m00s +58d15m56s |             314.75 |    58.26555555555556 |     t |
| T2119+5815 | 21h19m34s +58d15m56s |  319.8916666666666 |    58.26555555555556 |     t |
| G2140+5815 | 21h40m08s +58d15m56s |  325.0333333333333 |    58.26555555555556 |     g |
| G2200+5815 | 22h00m42s +58d15m56s | 330.17499999999995 |    58.26555555555556 |     g |
| G2221+5815 | 22h21m17s +58d15m56s |  335.3208333333333 |    58.26555555555556 |     g |
| G2241+5815 | 22h41m51s +58d15m56s |           340.4625 |    58.26555555555556 |     g |
| G2302+5815 | 23h02m25s +58d15m56s | 345.60416666666663 |    58.26555555555556 |     g |
| G2323+5815 | 23h23m00s +58d15m56s | 350.74999999999994 |    58.26555555555556 |     g |
| G2343+5815 | 23h43m34s +58d15m56s |  355.8916666666666 |    58.26555555555556 |     g |
| G0015+6041 | 00h15m05s +60d41m51s | 3.7708333333333326 |              60.6975 |     g |
| G0036+6041 | 00h36m55s +60d41m51s |  9.229166666666664 |              60.6975 |     g |
| G0058+6041 | 00h58m44s +60d41m51s | 14.683333333333332 |              60.6975 |     g |
| G0120+6041 | 01h20m33s +60d41m51s |            20.1375 |              60.6975 |     g |
| G0142+6041 | 01h42m22s +60d41m51s | 25.591666666666665 |              60.6975 |     g |
| G0204+6041 | 02h04m11s +60d41m51s | 31.045833333333334 |              60.6975 |     g |
| G0226+6041 | 02h26m00s +60d41m51s |               36.5 |              60.6975 |     g |
| G0247+6041 | 02h47m49s +60d41m51s |  41.95416666666666 |              60.6975 |     g |
| G0309+6041 | 03h09m38s +60d41m51s | 47.408333333333324 |              60.6975 |     g |
| G0331+6041 | 03h31m27s +60d41m51s |  52.86249999999999 |              60.6975 |     g |
| T0353+6041 | 03h53m16s +60d41m51s | 58.316666666666656 |              60.6975 |     t |
| T0415+6041 | 04h15m05s +60d41m51s |  63.77083333333333 |              60.6975 |     t |
| T0436+6041 | 04h36m55s +60d41m51s |  69.22916666666664 |              60.6975 |     t |
| T0458+6041 | 04h58m44s +60d41m51s |  74.68333333333332 |              60.6975 |     t |
| T0520+6041 | 05h20m33s +60d41m51s |  80.13749999999997 |              60.6975 |     t |
| T0542+6041 | 05h42m22s +60d41m51s |  85.59166666666665 |              60.6975 |     t |
| T0604+6041 | 06h04m11s +60d41m51s |   91.0458333333333 |              60.6975 |     t |
| T0626+6041 | 06h26m00s +60d41m51s |  96.49999999999999 |              60.6975 |     t |
| T0647+6041 | 06h47m49s +60d41m51s | 101.95416666666665 |              60.6975 |     t |
| T0709+6041 | 07h09m38s +60d41m51s | 107.40833333333332 |              60.6975 |     t |
| T0731+6041 | 07h31m27s +60d41m51s | 112.86249999999998 |              60.6975 |     t |
| T0753+6041 | 07h53m16s +60d41m51s | 118.31666666666665 |              60.6975 |     t |
| T0815+6041 | 08h15m05s +60d41m51s | 123.77083333333331 |              60.6975 |     t |
| T0836+6041 | 08h36m55s +60d41m51s | 129.22916666666663 |              60.6975 |     t |
| T0858+6041 | 08h58m44s +60d41m51s |  134.6833333333333 |              60.6975 |     t |
| T0920+6041 | 09h20m33s +60d41m51s |           140.1375 |              60.6975 |     t |
| T0942+6041 | 09h42m22s +60d41m51s | 145.59166666666664 |              60.6975 |     t |
| T1004+6041 | 10h04m11s +60d41m51s |  151.0458333333333 |              60.6975 |     t |
| S1026+6041 | 10h26m00s +60d41m51s | 156.49999999999997 |              60.6975 |     s |
| S1047+6041 | 10h47m49s +60d41m51s | 161.95416666666665 |              60.6975 |     s |
| S1109+6041 | 11h09m38s +60d41m51s |  167.4083333333333 |              60.6975 |     s |
| S1131+6041 | 11h31m27s +60d41m51s | 172.86249999999998 |              60.6975 |     s |
| S1153+6041 | 11h53m16s +60d41m51s | 178.31666666666666 |              60.6975 |     s |
| S1215+6041 | 12h15m05s +60d41m51s | 183.77083333333331 |              60.6975 |     s |
| S1236+6041 | 12h36m55s +60d41m51s | 189.22916666666663 |              60.6975 |     s |
| S1258+6041 | 12h58m44s +60d41m51s |  194.6833333333333 |              60.6975 |     s |
| S1320+6041 | 13h20m33s +60d41m51s |           200.1375 |              60.6975 |     s |
| S1342+6041 | 13h42m22s +60d41m51s |  205.5916666666666 |              60.6975 |     s |
| S1404+6041 | 14h04m11s +60d41m51s |  211.0458333333333 |              60.6975 |     s |
| S1426+6041 | 14h26m00s +60d41m51s | 216.49999999999997 |              60.6975 |     s |
| T1447+6041 | 14h47m49s +60d41m51s | 221.95416666666662 |              60.6975 |     t |
| T1509+6041 | 15h09m38s +60d41m51s |  227.4083333333333 |              60.6975 |     t |
| T1531+6041 | 15h31m27s +60d41m51s | 232.86249999999998 |              60.6975 |     t |
| T1553+6041 | 15h53m16s +60d41m51s | 238.31666666666663 |              60.6975 |     t |
| T1615+6041 | 16h15m05s +60d41m51s | 243.77083333333331 |              60.6975 |     t |
| T1636+6041 | 16h36m55s +60d41m51s | 249.22916666666669 |              60.6975 |     t |
| T1658+6041 | 16h58m44s +60d41m51s | 254.68333333333325 |              60.6975 |     t |
| T1720+6041 | 17h20m33s +60d41m51s | 260.13749999999993 |              60.6975 |     t |
| T1742+6041 | 17h42m22s +60d41m51s | 265.59166666666664 |              60.6975 |     t |
| T1804+6041 | 18h04m11s +60d41m51s |  271.0458333333333 |              60.6975 |     t |
| T1826+6041 | 18h26m00s +60d41m51s | 276.49999999999994 |              60.6975 |     t |
| T1847+6041 | 18h47m49s +60d41m51s | 281.95416666666665 |              60.6975 |     t |
| T1909+6041 | 19h09m38s +60d41m51s |  287.4083333333333 |              60.6975 |     t |
| T1931+6041 | 19h31m27s +60d41m51s | 292.86249999999995 |              60.6975 |     t |
| T1953+6041 | 19h53m16s +60d41m51s | 298.31666666666666 |              60.6975 |     t |
| T2015+6041 | 20h15m05s +60d41m51s |  303.7708333333333 |              60.6975 |     t |
| T2036+6041 | 20h36m55s +60d41m51s |  309.2291666666667 |              60.6975 |     t |
| T2058+6041 | 20h58m44s +60d41m51s |  314.6833333333332 |              60.6975 |     t |
| T2120+6041 | 21h20m33s +60d41m51s | 320.13749999999993 |              60.6975 |     t |
| T2142+6041 | 21h42m22s +60d41m51s |  325.5916666666666 |              60.6975 |     t |
| G2204+6041 | 22h04m11s +60d41m51s |  331.0458333333333 |              60.6975 |     g |
| G2226+6041 | 22h26m00s +60d41m51s | 336.49999999999994 |              60.6975 |     g |
| G2247+6041 | 22h47m49s +60d41m51s | 341.95416666666665 |              60.6975 |     g |
| G2309+6041 | 23h09m38s +60d41m51s | 347.40833333333325 |              60.6975 |     g |
| G2331+6041 | 23h31m27s +60d41m51s | 352.86249999999995 |              60.6975 |     g |
| G2353+6041 | 23h53m16s +60d41m51s |  358.3166666666666 |              60.6975 |     g |
| G0001+6307 | 00h01m30s +63d07m47s |              0.375 |    63.12972222222222 |     g |
| G0025+6307 | 00h25m06s +63d07m47s | 6.2749999999999995 |    63.12972222222222 |     g |
| G0048+6307 | 00h48m43s +63d07m47s | 12.179166666666665 |    63.12972222222222 |     g |
| G0112+6307 | 01h12m19s +63d07m47s | 18.079166666666662 |    63.12972222222222 |     g |
| G0135+6307 | 01h35m55s +63d07m47s | 23.979166666666664 |    63.12972222222222 |     g |
| G0159+6307 | 01h59m32s +63d07m47s | 29.883333333333333 |    63.12972222222222 |     g |
| G0223+6307 | 02h23m08s +63d07m47s | 35.783333333333324 |    63.12972222222222 |     g |
| G0246+6307 | 02h46m45s +63d07m47s |            41.6875 |    63.12972222222222 |     g |
| G0310+6307 | 03h10m21s +63d07m47s |  47.58749999999999 |    63.12972222222222 |     g |
| T0333+6307 | 03h33m57s +63d07m47s |  53.48749999999999 |    63.12972222222222 |     t |
| T0357+6307 | 03h57m34s +63d07m47s | 59.391666666666666 |    63.12972222222222 |     t |
| T0421+6307 | 04h21m10s +63d07m47s |  65.29166666666666 |    63.12972222222222 |     t |
| T0444+6307 | 04h44m47s +63d07m47s |  71.19583333333333 |    63.12972222222222 |     t |
| T0508+6307 | 05h08m23s +63d07m47s |  77.09583333333333 |    63.12972222222222 |     t |
| T0531+6307 | 05h31m59s +63d07m47s |  82.99583333333332 |    63.12972222222222 |     t |
| T0555+6307 | 05h55m36s +63d07m47s |  88.89999999999999 |    63.12972222222222 |     t |
| T0619+6307 | 06h19m12s +63d07m47s |  94.79999999999998 |    63.12972222222222 |     t |
| T0642+6307 | 06h42m49s +63d07m47s | 100.70416666666667 |    63.12972222222222 |     t |
| T0706+6307 | 07h06m25s +63d07m47s | 106.60416666666666 |    63.12972222222222 |     t |
